,Open_Time,Open,High,Low,Close,Volume,MA_9,MA_27,20sma,sDev,LowerBandBB,UpperBandBB,H-L,H-PC,L-PC,TR,ATR_20,UpperBandKCLow,LowerBandKCLow,UpperBandKCMid,LowerBandKCMid,UpperBandKCHigh,LowerBandKCHigh,preSqueeze,originalSqueeze,extrSqueeze,preSqueezeIn,preSqueezeOut,originalSqueezeIn,originalSqueezeOut,extrSqueezeIn,extrSqueezeOut,squeeze,max_high,min_low,MA_20,K,x,y,x2,xy,momo,val,dir,momentum,ACTION,Trigger
1179,20210520 18:34:00,1.0075,1.0118,1.0075,1.0109,2502.84944288,1.0070346451293204,1.0083959121822965,1.008115,0.004773531738990609,0.9985679365220189,1.0176620634779814,0.0042999999999999705,0.0042999999999999705,0.0,0.0042999999999999705,0.004529999999999967,1.017175,0.9990550000000001,1.01491,1.0013200000000002,1.012645,1.0035850000000002,False,False,False,False,False,False,False,False,False,green,1.0207,0.9985,1.0080498319257891,2.017649831925789,1179,0.0020750840371053236,1390041,2.4465240797471766,-0.31299822414824796,neg,up,yellow,close,NO
1180,20210520 18:35:00,1.0105,1.0105,1.0064,1.0093,3854.56801251,1.0074877161034563,1.008460489883561,1.007545,0.0037659799870886582,1.0000130400258227,1.0150769599741771,0.0040999999999999925,0.00039999999999995595,0.0044999999999999485,0.0044999999999999485,0.0045199999999999685,1.0165849999999998,0.998505,1.014325,1.000765,1.0120649999999998,1.003025,True,False,False,True,False,False,False,False,False,pink,1.0191,0.9985,1.0081688955519046,2.0169688955519045,1180,0.000815552224047833,1392400,0.962351624376443,-0.15329431164388396,neg,up,yellow,close,NO
1181,20210520 18:36:00,1.0086,1.0099,1.0086,1.0092,1459.34768382,1.007830172882765,1.0085133120347352,1.0072699999999999,0.003398931720717619,1.0004721365585647,1.014067863441435,0.0013000000000000789,0.0005999999999999339,0.000700000000000145,0.0013000000000000789,0.004284999999999972,1.0158399999999999,0.9986999999999999,1.0136975,1.0008424999999999,1.0115549999999998,1.002985,True,False,False,True,False,False,False,False,False,pink,1.0149,0.9985,1.0082670959755327,2.014967095975533,1181,0.0017164520122336935,1394761,2.0271298264479922,-0.02954349284883251,neg,up,yellow,close,NO
1182,20210520 18:37:00,1.0083,1.0099,1.0083,1.0099,11760.29609414,1.008244138306212,1.0086123611751112,1.00731,0.0034261993674125565,1.000457601265175,1.014162398734825,0.0016000000000000458,0.0006999999999999229,0.0009000000000001229,0.0016000000000000458,0.004074999999999984,1.0154599999999998,0.9991599999999999,1.0134225,1.0011975,1.011385,1.0032349999999999,True,False,False,False,True,False,False,False,False,yellow,1.013,0.9985,1.0084226106445295,2.0141726106445295,1182,0.00281369467773529,1397124,3.325787109083113,0.05993683980178299,pos,up,cyan,close,NO
1183,20210520 18:38:00,1.0065,1.0099,1.0065,1.0099,2785.11756899,1.0085753106449695,1.008704335376889,1.0074400000000001,0.0034747813259473743,1.0004904373481054,1.0143895626518948,0.0034000000000000696,0.0,0.0034000000000000696,0.0034000000000000696,0.004039999999999988,1.01552,0.9993600000000001,1.0135,1.0013800000000002,1.0114800000000002,1.0034,True,False,False,True,False,False,False,False,False,pink,1.013,0.9985,1.0085633143926696,2.0143133143926697,1183,0.002743342803665172,1399489,3.2453745367358984,0.12628809315614054,pos,up,cyan,close,NO
1184,20210520 18:39:00,1.0109,1.012,1.0109,1.0111,11181.05364271,1.0090802485159756,1.0088754542785399,1.00758,0.00356645187088832,1.0004470962582233,1.0147129037417766,0.001100000000000101,0.0020999999999999908,0.0009999999999998899,0.0020999999999999908,0.004019999999999991,1.01562,0.99954,1.01361,1.00155,1.0115999999999998,1.00356,True,False,False,False,True,False,False,False,False,yellow,1.013,0.9985,1.0088049034981297,2.0145549034981296,1184,0.0038225482509353093,1401856,4.525897129107406,0.2141926285001483,pos,up,cyan,buy,NO
1185,20210520 18:40:00,1.0108,1.0108,1.0064,1.0073,2133.6979759,1.0087241988127804,1.0087629218300729,1.007495,0.0035510524755634257,1.0003928950488732,1.0145971049511269,0.0043999999999999595,0.000300000000000189,0.0047000000000001485,0.0047000000000001485,0.004125000000000001,1.0157450000000001,0.999245,1.0136825,1.0013075,1.01162,1.00337,True,False,False,False,True,False,False,False,False,yellow,1.013,0.9985,1.0086615793554508,2.0144115793554507,1185,9.42103222747459e-05,1404225,0.1116392318955739,0.22955863667058485,pos,up,cyan,close,NO
1186,20210520 18:41:00,1.0097,1.0101,1.0069,1.0091,948.84839005,1.0087993590502244,1.0087869988422107,1.0078200000000002,0.003372426894372731,1.0010751462112546,1.0145648537887457,0.0032000000000000917,0.0027999999999999137,0.000400000000000178,0.0032000000000000917,0.003905000000000014,1.0156300000000003,1.00001,1.0136775000000002,1.0019625,1.0117250000000002,1.0039150000000001,True,False,False,True,False,False,False,False,False,pink,1.013,0.9985,1.0087033337025506,2.0144533337025505,1186,0.0018733331487248428,1406596,2.2217731143876636,0.22540339236283846,pos,dn,blue,NO,NO
1187,20210520 18:42:00,1.0091,1.0095,1.0074,1.0091,10991.23419174,1.0088594872401795,1.0088093560677671,1.0082200000000001,0.0029856851457356493,1.002248629708529,1.0141913702914713,0.0020999999999999908,0.00039999999999995595,0.0017000000000000348,0.0020999999999999908,0.0038100000000000135,1.01584,1.0006000000000002,1.013935,1.0025050000000002,1.0120300000000002,1.00441,True,False,False,True,False,False,False,False,False,pink,1.013,0.9985,1.0087411114451648,2.0144911114451647,1187,0.001854444277417766,1408969,2.2012253572948883,0.19886497404228987,pos,dn,blue,NO,NO
1188,20210520 18:43:00,1.0091,1.011,1.0091,1.011,572.27437703,1.0092875897921436,1.0089658306343552,1.0083449999999998,0.003049672113521795,1.0022456557729562,1.0144443442270434,0.0018999999999997907,0.0018999999999997907,0.0,0.0018999999999997907,0.0035350000000000104,1.015415,1.0012749999999997,1.0136474999999998,1.0030424999999998,1.01188,1.0048099999999998,True,False,False,False,True,False,False,False,False,yellow,1.013,0.9985,1.0089562436884822,2.014706243688482,1188,0.003646878155758815,1411344,4.332491249041472,0.26459892209246827,pos,up,cyan,buy,NO
1189,20210520 18:44:00,1.0083,1.0083,1.0038,1.0038,1354.19330979,1.008190071833715,1.0085968427319012,1.008065,0.0032010319059876794,1.0016629361880247,1.0144670638119753,0.0044999999999999485,0.0026999999999999247,0.007199999999999873,0.007199999999999873,0.0037150000000000017,1.015495,1.000635,1.0136375,1.0024925,1.01178,1.00435,True,False,False,False,True,False,False,False,False,yellow,1.013,0.9985,1.0084651728610077,2.0142151728610074,1189,-0.0033075864305036617,1413721,-3.932720265868854,0.20278337849214956,pos,dn,blue,close,NO
1190,20210520 18:45:00,1.0061,1.0136,1.0059,1.0136,4125.52267286,1.009272057466972,1.008954211108194,1.0081900000000001,0.0033701319668044197,1.0014497360663912,1.014930263933609,0.00770000000000004,0.009800000000000031,0.0020999999999999908,0.009800000000000031,0.004050000000000009,1.0162900000000001,1.0000900000000001,1.0142650000000002,1.002115,1.0122400000000003,1.00414,True,False,False,False,True,False,False,False,False,yellow,1.0136,0.9985,1.0089542040171022,2.015004204017102,1190,0.006097897991448997,1416100,7.256498609824307,0.3356713560504987,pos,up,cyan,buy,NO
1191,20210520 18:46:00,1.0137,1.0167,1.0134,1.015,11103.94568236912,1.0104176459735776,1.0093860531718943,1.00852,0.003698876073960583,1.001122247852079,1.0159177521479212,0.0032999999999998586,0.0030999999999998806,0.00019999999999997797,0.0032999999999998586,0.004010000000000002,1.01654,1.0005000000000002,1.0145350000000002,1.002505,1.0125300000000002,1.00451,True,False,False,False,True,False,False,False,False,yellow,1.0167,0.9985,1.0095299941107116,2.0171299941107117,1191,0.006435002944644053,1418481,7.6640885070710665,0.4411023153381599,pos,up,cyan,buy,NO
1192,20210520 18:47:00,1.0139,1.0192,1.0139,1.0186,2912.642049436864,1.0120541167788621,1.0100441922310446,1.0091,0.0043073987754230795,1.000485202449154,1.0177147975508463,0.005300000000000082,0.004200000000000204,0.0010999999999998789,0.005300000000000082,0.004205000000000003,1.0175100000000001,1.00069,1.0154075,1.0027925000000002,1.0133050000000001,1.004895,False,False,False,False,False,False,False,False,False,green,1.0192,0.9985,1.0103938041954057,2.0192438041954057,1192,0.008978097902297089,1420864,10.70189269953813,0.5694105982315012,pos,up,cyan,NO,NO
1193,20210520 18:48:00,1.0187,1.0187,1.0172,1.0172,8683.33260254,1.0130832934230898,1.0105553213573986,1.009595,0.004645255077692781,1.0003044898446145,1.0188855101553855,0.0014999999999998348,9.999999999998899e-05,0.0013999999999998458,0.0014999999999998348,0.004174999999999984,1.017945,1.001245,1.0158575,1.0033325,1.01377,1.00542,False,False,False,False,False,False,False,False,False,green,1.0192,0.9985,1.011042013319653,2.019892013319653,1193,0.007253993340173626,1423249,8.654014054827135,0.6526385004401614,pos,up,cyan,NO,NO
1194,20210520 18:49:00,1.0193,1.02,1.0186,1.02,3428.63920803,1.0144666347384717,1.0112299412604415,1.01002,0.005186074471219979,0.9996478510575599,1.02039214894244,0.0014000000000000679,0.0027999999999999137,0.0013999999999998458,0.0027999999999999137,0.004029999999999989,1.0180799999999999,1.00196,1.016065,1.0039749999999998,1.01405,1.00599,False,False,False,False,False,False,False,False,False,green,1.02,0.9985,1.0118951549082573,2.0211451549082575,1194,0.009427422545871256,1425636,11.256342519770278,0.8031134051605826,pos,up,cyan,NO,NO
1195,20210520 18:50:00,1.018,1.0184,1.0155,1.0161,1676.710090037672,1.0147933077907774,1.0115778025989814,1.010515,0.005273995289699708,0.9999670094206007,1.0210629905793995,0.0028999999999999027,0.0016000000000000458,0.0044999999999999485,0.0044999999999999485,0.003989999999999982,1.018495,1.0025350000000002,1.0165,1.0045300000000001,1.014505,1.0065250000000001,False,False,False,False,False,False,False,False,False,green,1.02,0.9985,1.012295616345566,2.0215456163455663,1195,0.0053271918272168595,1428025,6.365994233524147,0.8146961420829824,pos,up,cyan,NO,NO
1196,20210520 18:51:00,1.0151,1.0151,1.0133,1.0145,5037.11129265,1.0147346462326219,1.0117865309847685,1.011295,0.00457274246860602,1.002149515062788,1.0204404849372122,0.0017999999999998018,0.001000000000000112,0.0027999999999999137,0.0027999999999999137,0.0037649999999999793,1.018825,1.003765,1.0169425,1.0056475,1.01506,1.00753,False,False,False,False,False,False,False,False,False,green,1.02,0.9985,1.0125055576459883,2.0217555576459882,1196,0.0036222211770058355,1430416,4.332176527698979,0.7169597748116097,pos,dn,blue,NO,NO
1197,20210520 18:52:00,1.0134,1.0142,1.0123,1.0142,95.46951588,1.0146277169860975,1.0119589216287135,1.011865,0.004148972605861724,1.0035670547882765,1.0201629452117236,0.0019000000000000128,0.00029999999999996696,0.0021999999999999797,0.0021999999999999797,0.0036599999999999853,1.019185,1.004545,1.017355,1.006375,1.015525,1.008205,False,False,False,False,False,False,False,False,False,green,1.02,1.0038,1.0126669331082752,2.024566933108275,1197,0.0019165334458624006,1432809,2.2940905346972933,0.6104908166643053,pos,dn,blue,NO,NO
1198,20210520 18:53:00,1.0129,1.0134,1.0093,1.0111,3124.643967530612,1.013922173588878,1.0118975700838055,1.012045,0.00402589970330019,1.0039932005933998,1.0200967994066004,0.0040999999999999925,0.0007999999999999119,0.004899999999999904,0.004899999999999904,0.003669999999999973,1.019385,1.0047050000000002,1.01755,1.0065400000000002,1.0157150000000001,1.008375,False,False,False,False,False,False,False,False,False,green,1.02,1.0038,1.0125177013836777,2.024417701383678,1198,-0.0011088506918388585,1435204,-1.3284031288229525,0.48381822188062196,pos,dn,blue,NO,NO
1199,20210520 18:54:00,1.0137,1.0144,1.01,1.0113,1922.4662764,1.0133977388711024,1.011854886506391,1.012065,0.004020902621889353,1.0040231947562213,1.0201068052437787,0.0043999999999999595,0.0032999999999998586,0.001100000000000101,0.0043999999999999595,0.0036749999999999726,1.019415,1.004715,1.0175775,1.0065525,1.0157399999999999,1.0083900000000001,False,False,False,False,False,False,False,False,False,green,1.02,1.0038,1.0124017298233274,2.0243017298233275,1199,-0.0008508649116636402,1437601,-1.0201870290847046,0.3943423368057586,pos,dn,blue,NO,NO
1200,20210520 18:55:00,1.0125,1.0198,1.0121,1.0188,4117.88758114,1.0144781910968819,1.0123509660416488,1.01254,0.004232630139135139,1.0040747397217298,1.0210052602782702,0.00770000000000004,0.008499999999999952,0.0007999999999999119,0.008499999999999952,0.003874999999999973,1.02029,1.00479,1.0183525,1.0067275,1.016415,1.008665,False,False,False,False,False,False,False,False,False,green,1.02,1.0038,1.0130110888877726,2.0249110888877726,1200,0.006344455556113626,1440000,7.6133466673363515,0.43007844077975477,pos,up,cyan,NO,NO
1201,20210520 18:56:00,1.017,1.0215,1.017,1.02,3062.487155316655,1.0155825528775053,1.0128973256101024,1.01308,0.004466554070324743,1.0041468918593506,1.0220131081406494,0.0045000000000001705,0.0027000000000001467,0.0018000000000000238,0.0045000000000001705,0.004034999999999978,1.02115,1.00501,1.0191325,1.0070275,1.017115,1.009045,False,False,False,False,False,False,False,False,False,green,1.0215,1.0038,1.0136766994698894,2.026326699469889,1201,0.006836650265055422,1442401,8.210816968331562,0.4760658681909058,pos,up,cyan,NO,NO
1202,20210520 18:57:00,1.0212,1.0245,1.0212,1.0236,1485.06613201,1.0171860423020043,1.013661802352238,1.0137649999999998,0.004974807586861043,1.0038153848262776,1.023714615173722,0.0032999999999998586,0.0044999999999999485,0.0012000000000000899,0.0044999999999999485,0.004179999999999973,1.0221249999999997,1.0054049999999999,1.0200349999999998,1.0074949999999998,1.0179449999999999,1.0095849999999997,False,False,False,False,False,False,False,False,False,green,1.0245,1.0038,1.0146217757108522,2.028771775710852,1202,0.009214112144574127,1444804,11.075362797778102,0.56986401679886,pos,up,cyan,NO,NO
1203,20210520 18:58:00,1.0248,1.0267,1.0241,1.0263,7820.04583404,1.0190088338416035,1.0145645307556495,1.014585,0.00561466828939802,1.003355663421204,1.0258143365787962,0.0025999999999999357,0.0030999999999998806,0.0004999999999999449,0.0030999999999998806,0.004164999999999963,1.022915,1.0062550000000001,1.0208325,1.0083375,1.01875,1.01042,False,False,False,False,False,False,False,False,False,green,1.0267,1.0038,1.015733987547914,2.030983987547914,1203,0.010808006226042943,1447209,13.00203148992966,0.6834160832216385,pos,up,cyan,NO,NO
